date,open,high,low,close
2024-07-04-21:00,20145,20404.6,20140.4,20354.6
2024-07-07-22:00,20359.6,20458.2,20346.6,20451.8
2024-07-08-21:00,20447.6,20546.7,20389.7,20458.7
2024-07-09-21:00,20459,20689.2,20458.3,20666.7
2024-07-10-21:00,20668.6,20758.9,20163.9,20214
2024-07-11-21:00,20227.6,20530.4,20129.2,20329.4
2024-07-14-22:00,20343.1,20591.1,20301.1,20417.1
2024-07-15-21:00,20431.1,20481.2,20262.7,20383.4
2024-07-16-21:00,20386.4,20395.8,19770.9,19818.3
2024-07-17-21:00,19853.3,19972.3,19569.9,19744
2024-07-18-21:00,19762.4,19795.9,19474.6,19519.6
2024-07-21-22:00,19564.7,19862.9,19543.8,19800
2024-07-22-21:00,19803.3,19911.1,19694.8,19768.9
2024-07-23-21:00,19655.9,19682.6,19005.8,19100.3
2024-07-24-21:00,19098.5,19229.8,18724.5,18831.2
2024-07-25-21:00,18843.8,19148,18838.7,19022
2024-07-28-22:00,19043.4,19227.2,18966.5,19068.1
2024-07-29-21:00,19068.6,19169.2,18583.3,18714.8
2024-07-30-21:00,18728.9,19501.2,18719.6,19437.1
2024-07-31-21:00,19452.2,19577,18719.9,18830.5
2024-08-01-21:00,18831.7,18852.3,18263.4,18386.4
2024-08-04-22:00,18242.5,18266.6,17242.6,18024.7
2024-08-05-21:00,18064.2,18369.8,17854.4,17989
2024-08-06-21:00,17924.9,18448.8,17728.3,17746.8
2024-08-07-21:00,17777.4,18484.3,17642.8,18448.7
2024-08-08-21:00,18439,18572.8,18283.6,18495.2
2024-08-11-22:00,18489.1,18664.9,18413.8,18525.9
2024-08-12-21:00,18548.8,19021.6,18531,18999
2024-08-13-21:00,19003.7,19109.2,18833.5,19041.7
2024-08-14-21:00,19039.9,19503.1,18999.3,19463.4
2024-08-15-21:00,19460.6,19584.4,19350.7,19512.1
2024-08-18-22:00,19529.7,19776.6,19435.5,19755.4
2024-08-19-21:00,19769.3,19838.1,19650.8,19711.7
2024-08-20-21:00,19706.9,19896.6,19685.4,19826.4
2024-08-21-21:00,19830.6,19938,19456.2,19521.9
2024-08-22-21:00,19529.9,19823.3,19514.4,19695.8
2024-08-25-22:00,19710.3,19770.3,19433.8,19473.3
2024-08-26-21:00,19486.8,19621.7,19372.3,19560.3
2024-08-27-21:00,19571.7,19622,19163.8,19240.6
2024-08-28-21:00,19148.7,19630.8,19079.3,19380.8
2024-08-29-21:00,19384.8,19582.8,19321.5,19540.9
2024-09-01-22:00,19557.4,19618.7,19462,19596.4
2024-09-02-21:00,19603.6,19632.4,18862.4,18940
2024-09-03-21:00,18939.4,19066.1,18776.1,18912.9
2024-09-04-21:00,18922.3,19108,18785.8,18879.9
2024-09-05-21:00,18878.5,18937.3,18306.4,18342.6
2024-09-08-22:00,18391,18701.6,18354.4,18686.9
2024-09-09-21:00,18698.2,18845.2,18554.2,18803.5
2024-09-10-21:00,18813.9,19266.7,18522.1,19218.2
2024-09-11-21:00,19214.7,19458,19160.6,19381.3
2024-09-12-21:00,19391.7,19556.7,19374.7,19481.3
2024-09-15-22:00,19500.2,19528.7,19286.9,19399.7
2024-09-16-21:00,19411,19605.6,19328.7,19434.9
2024-09-17-21:00,19443.4,19654.7,19323,19387.9
2024-09-18-21:00,19400.7,19954.4,19397,19811.9
2024-09-19-21:00,19818.7,19846.4,19623.5,19775.9
2024-09-22-22:00,19801.1,19926.6,19718.9,19834.7
2024-09-23-21:00,19838.8,19993,19732.3,19958.3
2024-09-24-21:00,19960,20048.8,19842.4,20016.8
2024-09-25-21:00,20018.5,20315.1,19963.8,20119.4
2024-09-26-21:00,20122.6,20175.7,19954.1,19973.5
2024-09-29-22:00,19971.2,20070.8,19845.9,20015.5
2024-09-30-21:00,20018.8,20119.9,19610,19748.4
2024-10-01-21:00,19757.7,19883.7,19629.2,19850.7
2024-10-02-21:00,19848.7,19911.8,19650.4,19758.7
2024-10-03-21:00,19764.8,20068.9,19744.9,19999.4
2024-10-06-22:00,20033.4,20066.9,19755.2,19821.9
2024-10-07-21:00,19835.9,20134.7,19713.1,20088.5
2024-10-08-21:00,20097.7,20289.2,20005.1,20253.4
2024-10-09-21:00,20255.8,20319.9,20109.5,20245.9
2024-10-10-21:00,20249.8,20314.5,20136.4,20231.6
2024-10-13-22:00,20252.8,20498.7,20204.6,20457.1
2024-10-14-21:00,20456.6,20481.7,20076.8,20152.5
2024-10-15-21:00,20156.2,20222.5,20032.2,20148.4
2024-10-16-21:00,20156.1,20420.3,20103.4,20208.3
2024-10-17-21:00,20220.6,20365.9,20156.7,20315.3
2024-10-20-22:00,20334.2,20391.9,20183,20375.1
2024-10-21-21:00,20380.5,20444.4,20203.3,20360.1
2024-10-22-21:00,20357.5,20388.4,19926.9,20121.4
2024-10-23-21:00,20144.1,20277.4,20112.9,20233.3
2024-10-24-21:00,20238,20565.3,20216.8,20332.9
2024-10-27-22:00,20424.9,20535.9,20344.2,20362.8
2024-10-28-21:00,20370.4,20620.7,20293.1,20566.9
2024-10-29-21:00,20581,20651.9,20335.6,20364
2024-10-30-21:00,20333.1,20356,19876,19907.2
2024-10-31-21:00,19936.5,20165.4,19896.7,20047.4
2024-11-03-23:00,19997.7,20130.1,19895.9,19992.7
2024-11-04-22:00,20005.8,20269.3,19926.3,20246.2
2024-11-05-22:00,20242,20820.8,20210.5,20806.9
2024-11-06-22:00,20806.5,21139.6,20748.1,21106.5
2024-11-07-22:00,21111,21153.9,21007,21115.1
2024-11-10-23:00,21172,21232.2,20989.4,21097.4
2024-11-11-22:00,21108,21144,20948,21069
2024-11-12-22:00,21074.7,21164,20954.5,21058
2024-11-13-22:00,21058.4,21085.7,20843,20869.2
2024-11-14-22:00,20866.3,20876.5,20305,20401.8
2024-11-17-23:00,20392.7,20626.7,20379.3,20530.7
2024-11-18-22:00,20540.5,20699.3,20289.6,20659.2
2024-11-19-22:00,20668.3,20752.4,20386.8,20641.2
2024-11-20-22:00,20643,20814.6,20424,20701.6
2024-11-21-22:00,20705.9,20798.5,20612.4,20793.3
2024-11-24-23:00,20860.5,21002.5,20702.2,20817.9
2024-11-25-22:00,20825.9,20950.1,20680,20921.9
2024-11-26-22:00,20915.3,20948,20605.9,20734.1
2024-11-27-22:00,20739.1,20838.8,20736.8,20818.8
2024-11-28-22:00,20817.8,20954.8,20744.1,20899.5
2024-12-01-23:00,20937.5,21200.2,20880.8,21150.3
2024-12-02-22:00,21157.4,21273,21079.8,21267.2
2024-12-03-22:00,21266.4,21496.9,21253.8,21461.4
2024-12-04-22:00,21464,21517.3,21385.1,21399.1
2024-12-05-22:00,21394.3,21625.1,21372.1,21585.1
2024-12-08-23:00,21596.4,21663.7,21394.9,21428.7
2024-12-09-22:00,21441.2,21567.8,21314.6,21392.2
2024-12-10-22:00,21399.1,21783.2,21369.6,21717.5
2024-12-11-22:00,21723.4,21739.4,21571.8,21597.1
2024-12-12-22:00,21706.5,21885.3,21644.8,21734.6
2024-12-15-23:00,21760.7,22131.6,21741.6,22087.9
2024-12-16-22:00,22093.6,22107.3,21927,21984.1
2024-12-17-22:00,21992.4,22072.9,20997.2,21141.5
2024-12-18-22:00,21192,21402.6,21050.6,21113.2
2024-12-19-22:00,21130.3,21528.3,20724.3,21262.4
2024-12-22-23:00,21349.6,21504.2,21204.9,21463.5
2024-12-23-22:00,21486.5,21792.1,21447.5,21789.3
2024-12-25-22:00,21786.9,21856.5,21619.5,21729.7
2024-12-26-22:00,21750.8,21772.7,21264.6,21485
2024-12-29-23:00,21492.6,21506.3,21023.6,21153.4
2024-12-30-22:00,21151.2,21298.8,20956.4,21008.3
2025-01-01-22:00,21041.7,21274.2,20768.2,20961.3
2025-01-02-22:00,20976.3,21358.6,20937.3,21289.1
2025-01-05-23:00,21342.6,21703.3,21286.3,21582.9
2025-01-06-22:00,21591.6,21615.9,21089.9,21182.1
2025-01-07-22:00,21180.8,21262.1,20980.6,21137.7
2025-01-08-22:00,21150.9,21169.4,21040.2,21123.8
2025-01-09-22:00,21122.8,21199.6,20704,20821.6
2025-01-12-23:00,20812.1,20866.7,20531.7,20826
2025-01-13-22:00,20858.5,20977.5,20608.2,20808.2
2025-01-14-22:00,20804.4,21291.7,20748.1,21213
2025-01-15-22:00,21228.6,21404.7,21011.9,21050.6
2025-01-16-22:00,21057.7,21528.5,21048.4,21434.7
2025-01-19-23:00,21434.1,21626.5,21378,21569
2025-01-20-22:00,21583.9,21631.6,21219.1,21622.5
2025-01-21-22:00,21659.2,21945.8,21618.4,21834.2
2025-01-22-22:00,21833.4,21904.4,21711,21876.5
2025-01-23-22:00,21868,21941,21706.4,21770.9
2025-01-26-23:00,21599.9,21600.7,20629.8,21167.1
2025-01-27-22:00,21213.8,21495.3,21031.2,21422.9
2025-01-28-22:00,21422.8,21571.1,21242.8,21442.9
2025-01-29-22:00,21422.8,21625.5,21296.9,21479.5
2025-01-30-22:00,21565.8,21846.1,21414.9,21448.1
2025-02-02-23:00,21067.2,21463.3,20833.6,21440.2
2025-02-03-22:00,21489.6,21584.4,21132.6,21473
2025-02-04-22:00,21456.5,21687.8,21323,21661.6
2025-02-05-22:00,21654.2,21776.1,21601.6,21736.3
2025-02-06-22:00,21710,21869.1,21456.5,21473.9
2025-02-09-23:00,21365.6,21795.9,21365.1,21735.8
2025-02-10-22:00,21735.3,21775.3,21574.2,21693.8
2025-02-11-22:00,21704.8,21769.1,21418.2,21768.6
2025-02-12-22:00,21770.1,22033,21662.9,21981
2025-02-13-22:00,21990.2,22137.8,21957.7,22115.7
2025-02-16-23:00,22134.4,22196.2,22107.4,22166.3
2025-02-17-22:00,22145.2,22239.3,22023.2,22142.9
2025-02-18-22:00,22147,22222.9,22042,22139.6
2025-02-19-22:00,22131.5,22154.4,21873.8,22055.1
2025-02-20-22:00,22056.2,22175.6,21582.3,21587.4
2025-02-23-23:00,21636.7,21744.8,21340.3,21360.4
2025-02-24-22:00,21371.2,21387.5,20926.5,21128.5
2025-02-25-22:00,21160.8,21347,20986.5,21210.8
2025-02-26-22:00,21172.5,21328.5,20522.5,20567.6
2025-02-27-22:00,20588.5,20890.8,20407.2,20856.7
2025-03-02-23:00,20925.8,21070.1,20267.2,20475.5
2025-03-03-22:00,20466.2,20683.7,20027.5,20486.7
2025-03-04-22:00,20495.5,20678.9,20170,20562.4
2025-03-05-22:00,20566.7,20602.8,19958.7,20126.5
2025-03-06-22:00,20177.7,20244.2,19726.2,20162.1
2025-03-09-22:00,20043.3,20114.3,19232.6,19431.6
2025-03-10-21:00,19400.4,19646.6,19103.8,19357
2025-03-11-21:00,19382.9,19751.2,19351.2,19532.2
2025-03-12-21:00,19533.9,19660.3,19137.1,19253.1
2025-03-13-21:00,19275.5,19713.4,19269,19642
2025-03-16-22:00,19634.9,19937.7,19530.4,19807.4
2025-03-17-21:00,19819.2,19838.8,19377.8,19473.5
2025-03-18-21:00,19476.1,19924.4,19434.6,19722.5
2025-03-19-21:00,19733.4,19888.5,19518.3,19680.4
2025-03-20-21:00,19680.7,19775.7,19401.8,19764.9
2025-03-23-22:00,19870,20207.8,19856,20154
2025-03-24-21:00,20161,20324.3,20093.4,20315.8
2025-03-25-21:00,20315.9,20338.9,19848.6,19891.4
2025-03-26-21:00,19858.6,20004.5,19744.5,19801.6
2025-03-27-21:00,19799.6,19820.4,19168.3,19170.6
2025-03-30-22:00,19128.3,19307,18790.1,19227.5
2025-03-31-21:00,19228.6,19462.7,19081.1,19418.3
2025-04-01-21:00,19424,19865.5,18898,18950.3
2025-04-02-21:00,18844.5,19000,18450.2,18482.6
2025-04-03-21:00,18511,18555.8,17245.5,17346
2025-04-06-22:00,16738.6,18220.5,16324.1,17491.5
2025-04-07-21:00,17520.5,18216.8,16840.1,17091.3
2025-04-08-21:00,17093.1,19230.8,16605.3,19198.9
2025-04-09-21:00,19131,19234.1,17777.4,18358.4
2025-04-10-21:00,18341.7,18735.2,17930.5,18681.5
2025-04-13-22:00,18976.3,19116.5,18598.2,18763.9
2025-04-14-21:00,18765.3,19006.3,18672.6,18797.3
2025-04-15-21:00,18620.9,18727.3,17985,18237.4
2025-04-16-21:00,18285.6,18531.4,18141,18301.2
2025-04-20-22:00,18208.9,18260.3,17581.8,17793.6
2025-04-21-21:00,17808,18398.6,17747.9,18243.9
2025-04-22-21:00,18588.7,19049.4,18508.8,18733.8
2025-04-23-21:00,18724.3,19295.1,18482.4,19234.8
2025-04-24-21:00,19308.9,19482.5,19107.3,19448.4
2025-04-27-22:00,19392.8,19519.3,19154.8,19374.8
2025-04-28-21:00,19369.7,19583.6,19275.4,19507.4
2025-04-29-21:00,19491,19775.1,19002.4,19740.8
2025-04-30-21:00,19732.8,20025.3,19656.5,19692.3
2025-05-01-21:00,19688,20177.4,19656.5,20105
2025-05-04-22:00,20089.9,20100.4,19874.4,19951.2
2025-05-05-21:00,19927.9,19948.7,19653.9,19760
2025-05-06-21:00,19716.7,20043.7,19596.1,19875
2025-05-07-21:00,19845.8,20248.4,19830.5,20067.3
2025-05-08-21:00,20093.7,20207.4,19982.1,20064.7
2025-05-11-22:00,20383.2,20911.7,20298.4,20874.9
2025-05-12-21:00,20874.4,21259.9,20735.9,21173.4
2025-05-13-21:00,21174,21339.7,21158.1,21311.2
2025-05-14-21:00,21295.5,21446,21109,21305.4
2025-05-15-21:00,21311.6,21430.5,21240.7,21325.5
2025-05-18-22:00,21244.6,21463.9,21034.1,21437.2
2025-05-19-21:00,21434.8,21485.5,21223,21343.9
2025-05-20-21:00,21333.7,21483.5,21000.5,21070.4
2025-05-21-21:00,21073.9,21266.2,20967.7,21144.2
2025-05-22-21:00,21152,21172.8,20669.2,20896.2
2025-05-25-22:00,20912.3,21250,20897.2,21227.7
2025-05-26-21:00,21230.7,21430,21086,21419.6
2025-05-27-21:00,21420.1,21508.3,21275.8,21468
2025-05-28-21:00,21457.3,21803.9,21252.9,21326.2
2025-05-29-21:00,21314.2,21386.4,21027.7,21319.9
2025-06-01-22:00,21263.7,21534.2,21117.5,21511.7
2025-06-02-21:00,21504.8,21716.8,21357.7,21645.2
2025-06-03-21:00,21646.1,21762.6,21605.3,21702.9
2025-06-04-21:00,21699.6,21894.3,21468.7,21473.5
2025-06-05-21:00,21438.2,21839.3,21438.2,21773.3
2025-06-08-22:00,21787.5,21860.8,21685.8,21794.5
2025-06-09-21:00,21801.3,21964.4,21708.3,21922.5
2025-06-10-21:00,21922.6,22069.9,21768.2,21855.5
2025-06-11-21:00,21843.2,21954.4,21696,21880.8
2025-06-12-21:00,21886,21889,21454.8,21636.9
2025-06-15-22:00,21549.5,21980.9,21525,21926.8
2025-06-16-21:00,21929.4,21949,21674.8,21715.2
2025-06-17-21:00,21711.8,21863.4,21627.6,21724.8
2025-06-18-21:00,21726.5,21733.3,21416.6,21533.2
2025-06-19-21:00,21547.1,21904.3,21544.9,21653.6
2025-06-22-22:00,21378.6,21875.1,21376.9,21851
2025-06-23-21:00,21854.3,22221.9,21849.8,22181.9
2025-06-24-21:00,22187.1,22327.4,22163.3,22248.9
2025-06-25-21:00,22248.8,22467,22220.1,22445.3
2025-06-26-21:00,22446.3,22603.2,22379.7,22519.6
2025-06-29-22:00,22547.1,22715.8,22537.9,22650.6
2025-06-30-21:00,22654.6,22703.3,22384,22477.5
2025-07-01-21:00,22471.2,22644.3,22374.7,22640.1
2025-07-02-21:00,22639.8,22899.4,22619.6,22851.3
2025-07-03-21:00,22838.2,22856.2,22657.4,22686.2
2025-07-06-22:00,22769.4,22822.9,22583.7,22640.4
2025-07-07-21:00,22639.8,22776.4,22615.8,22704
2025-07-08-21:00,22704.8,22916.1,22648.2,22845.6
2025-07-09-21:00,22843.7,22899.4,22711.5,22820.5
2025-07-10-21:00,22820.6,22868.9,22650,22754.2
2025-07-13-22:00,22642.2,22887.4,22627,22855.4
2025-07-14-21:00,22855.3,23045,22820.9,22842.8
2025-07-15-21:00,22843.2,22928.4,22664.5,22890.8
2025-07-16-21:00,22892.8,23106.4,22848.5,23091.3
2025-07-17-21:00,23089,23155.1,23007.8,23061.3
2025-07-20-22:00,23065.4,23262.9,23041.6,23184.4
2025-07-21-21:00,23186.6,23209.5,22952.2,23043.3
2025-07-22-21:00,23042.3,23263.4,22995.8,23257.6
2025-07-23-21:00,23269.5,23281.1,23147.7,23239.9
2025-07-24-21:00,23237.7,23330,23185.7,23298.4
2025-07-27-22:00,23385.4,23441.7,23297.6,23366.2
2025-07-28-21:00,23366.7,23512.9,23282.2,23309.5
2025-07-29-21:00,23308.3,23551.9,23220.8,23521.4
2025-07-30-21:00,23515.8,23710.9,23153.1,23189.6
2025-07-31-21:00,23194.2,23227.8,22669,22747.2
2025-08-03-22:00,22746.3,23233.7,22703.2,23230.8
2025-08-04-21:00,23239.8,23288.5,22972.5,22981.1
2025-08-05-21:00,22981.6,23330.7,22937.1,23301.8
2025-08-06-21:00,23303.1,23563,23197.1,23418.9
2025-08-07-21:00,23407.9,23660.2,23400.9,23656.9
2025-08-10-22:00,23650.6,23699.5,23484.4,23524.6
2025-08-11-21:00,23525.9,23848,23495,23846.1
2025-08-12-21:00,23845.3,23966,23782.7,23828.3
2025-08-13-21:00,23828.3,23910.7,23697.7,23789.7
2025-08-14-21:00,23789.2,23872.7,23645.7,23703.6
2025-08-17-22:00,23759.9,23794.1,23632,23699.6
2025-08-18-21:00,23703.4,23751.3,23343.2,23390.7
2025-08-19-21:00,23390.1,23405.5,22956.4,23234.9
2025-08-20-21:00,23235.2,23288.8,23041.1,23144.4
2025-08-21-21:00,23143.2,23576.6,23003.5,23508.8
2025-08-24-22:00,23521.4,23548,23375.3,23434
2025-08-25-21:00,23433.2,23541.6,23304.6,23537.8
2025-08-26-21:00,23537.4,23623.3,23371.5,23480.8
2025-08-27-21:00,23467.8,23739.6,23426.7,23695.3
2025-08-28-21:00,23701.6,23702.1,23351.7,23405.5
2025-08-31-22:00,23418.7,23500.9,23320.2,23455.3
2025-09-01-21:00,23447.5,23449.3,22978.5,23331.9
2025-09-02-21:00,23332.1,23484.7,23256.2,23410
2025-09-03-21:00,23406.2,23662.8,23368,23637.3
2025-09-04-21:00,23635.2,23863.6,23465.4,23633.6
2025-09-07-22:00,23642.2,23851.8,23615.7,23758.6
2025-09-08-21:00,23757.7,23886.3,23693.4,23855.9
2025-09-09-21:00,23866.6,24013.1,23756,23827.5
2025-09-10-21:00,23825.7,24016.4,23824.6,23976.7
2025-09-11-21:00,23975.7,24136.3,23947.2,24089.3
2025-09-14-22:00,24092.2,24295.1,24055.3,24277.9
2025-09-15-21:00,24279.4,24389.9,24245.3,24280.3
2025-09-16-21:00,24283.4,24303.5,23992.3,24250.1
2025-09-17-21:00,24252.8,24564.8,24240.4,24467
2025-09-18-21:00,24469.9,24636.2,24407.6,24603.6
2025-09-21-22:00,24597,24781.9,24500.9,24750.4
2025-09-22-21:00,24752.8,24784.3,24535.6,24588.9
2025-09-23-21:00,24604.4,24671.2,24387.1,24505.7
2025-09-24-21:00,24508.3,24554.6,24183.9,24396.4
2025-09-25-21:00,24392.2,24518.3,24294.3,24498.8
2025-09-28-22:00,24506.6,24745.5,24498.4,24582.1
2025-09-29-21:00,24581.9,24690.3,24497.6,24611.3
2025-09-30-21:00,24615.6,24815.8,24411.4,24790.2
2025-10-01-21:00,24789.7,24964.9,24778.6,24888
2025-10-02-21:00,24887.4,24987.6,24711.8,24770.1
2025-10-05-22:00,24806,25044,24803.6,24970.5
2025-10-06-21:00,24969.7,25066.1,24780.2,24850
2025-10-07-21:00,24851.5,25160.3,24824.7,25147.8
2025-10-08-21:00,25150.1,25191.4,24964,25088.9
2025-10-09-21:00,25088.1,25200,23981.1,24009
2025-10-12-22:00,24521.3,24780.2,24477.3,24723.1
2025-10-13-21:00,24728.6,24866.9,24251,24575.3
2025-10-14-21:00,24574.5,24939.7,24490.1,24764.6
2025-10-15-21:00,24762.5,25001.8,24473.1,24619.2
2025-10-16-21:00,24611.1,24882.3,24246.6,24863.5
2025-10-19-22:00,24927.5,25182.6,24791.5,25157.5
2025-10-20-21:00,25158.1,25205.8,25036.9,25097.7
2025-10-21-21:00,25101.1,25176.9,24648.8,24882
2025-10-22-21:00,24878.1,25140.4,24782.9,25119.8
2025-10-23-21:00,25118.1,25418.3,25117.7,25360.1
2025-10-26-22:00,25582.9,25863.9,25552.5,25854.2
2025-10-27-21:00,25851.4,26086.1,25798,26026.7
2025-10-28-21:00,26025.7,26232.2,25903.2,26076.4
2025-10-29-21:00,26084.9,26255.9,25708.2,26001.3
2025-10-30-21:00,26009.8,26135.8,25754.7,25826.9
2025-11-02-23:00,25878.4,26130.6,25878.4,25977.5
2025-11-03-22:00,25982,25986.1,25392.9,25445.3
2025-11-04-22:00,25444.5,25752,25155.7,25599.7
2025-11-05-22:00,25605.7,25703.4,25081.8,25190.7
2025-11-06-22:00,25185.3,25246.3,24600.9,25115.5
2025-11-09-23:00,25252.1,25654.9,25161.6,25613
2025-11-10-22:00,25612,25664.4,25376.2,25549.2
2025-11-11-22:00,25546.7,25721.8,25386.7,25518.4
2025-11-12-22:00,25519.2,25619.8,24905.4,24983.1
2025-11-13-22:00,24984.5,25200.8,24532.7,25051.3
2025-11-16-23:00,25052.1,25273.1,24649.4,24815.8
2025-11-17-22:00,24814.5,24873.7,24296.3,24443.9
2025-11-18-22:00,24446.5,24904.7,24363.5,24867.4
2025-11-19-22:00,24868.9,25220.6,23989.8,23994.8
2025-11-20-22:00,23995.1,24519.5,23829.8,24274.3
2025-11-23-23:00,24456,24919.9,24292.2,24887.5
2025-11-24-22:00,24886.9,25068.3,24532.6,24994.2
2025-11-25-22:00,24994.7,25309.7,24992.9,25249.4
2025-11-26-22:00,25249.6,25276,25222.6,25256.3
2025-11-27-22:00,25242,25444.5,25238.6,25404.8
2025-11-30-23:00,25452.4,25473.5,25139.9,25347.7
2025-12-01-22:00,25347.1,25620.7,25276.8,25553.1
2025-12-02-22:00,25552.2,25639.4,25372.3,25598.2
2025-12-03-22:00,25596.2,25648,25444.8,25582.1
2025-12-04-22:00,25579.4,25827.2,25538.5,25691.7
2025-12-07-23:00,25716,25822,25528,25667.4
2025-12-08-22:00,25669.3,25700.2,25525.4,25643.1
2025-12-09-22:00,25645.8,25832.7,25499.1,25770.6
2025-12-10-22:00,25767.7,25833.9,25356.6,25805.7
2025-12-11-22:00,25800.8,25802.5,25104.2,25181.5
2025-12-14-23:00,25155.8,25392.8,25011.8,25079.6
2025-12-15-22:00,25077.3,25189.7,24806.1,25070.2
2025-12-16-22:00,25074.9,25257,24649.8,24712.6
2025-12-17-22:00,24719.8,25166.5,24665.3,24975.8
2025-12-18-22:00,24978.8,25362.4,24972.1,25354
2025-12-21-23:00,25412.5,25555.7,25390.1,25460.8
2025-12-22-22:00,25466.9,25589,25375,25576.5
2025-12-23-22:00,25574.6,25665.3,25550.9,25637.2
2025-12-25-22:00,25651.4,25712.7,25612.3,25634.1
2025-12-28-23:00,25649.4,25670.8,25601.9,25630.9
