dt,open,high,low,close,s1,s2,s3,SMMA,vix_d,aligned_long,aligned_short,close_above_smma,close_below_smma,consec_above,consec_below,armed_long,armed_short,armed_long_prev,armed_short_prev,long_entry_signal,short_entry_signal
2025-11-10 13:04:00-05:00,25542.6,25543.5,25533.4,25536.0,25506.72445666633,25521.01790139919,25533.989817635258,25538.414014667633,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 13:05:00-05:00,25535.7,25539.9,25534.2,25538.1,25508.91594447962,25522.93289045205,25535.118499155928,25537.934343111756,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:06:00-05:00,25537.1,25547.6,25537.1,25543.2,25511.011907867105,25524.695086475534,25536.03083754137,25539.0395620745,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:07:00-05:00,25544.1,25545.0,25532.6,25537.9,25513.02444676046,25526.341282079553,25536.8811416602,25539.326374716333,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 13:08:00-05:00,25538.9,25545.4,25538.9,25541.6,25514.946875560843,25527.863579928122,25537.625059653037,25539.950916477555,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:09:00-05:00,25541.7,25542.7,25537.7,25540.2,25516.779131736388,25529.26844069495,25538.2804142925,25540.158944318373,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:10:00-05:00,25539.5,25545.2,25538.3,25539.9,25518.5155301339,25530.549098581258,25538.8144847615,25540.34762954558,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 13:11:00-05:00,25541.0,25544.5,25537.0,25543.4,25520.1606492539,25531.720891967787,25539.28011638171,25540.723419697053,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:12:00-05:00,25542.4,25546.3,25541.7,25543.7,25521.73023798205,25532.820998954558,25539.791332068085,25541.657279798033,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:13:00-05:00,25543.5,25546.2,25538.5,25544.9,25523.231902595464,25533.865204981066,25540.358903679964,25542.196519865352,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 13:14:00-05:00,25545.4,25547.9,25538.7,25541.7,25524.661446847444,25534.842535303145,25540.901960855423,25542.606013243567,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 13:15:00-05:00,25541.9,25544.9,25539.9,25543.0,25526.012008966718,25535.73754484267,25541.34961848177,25542.545675495712,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:16:00-05:00,25542.7,25549.2,25540.4,25546.0,25527.29066674192,25536.56612164126,25541.760036223794,25543.22211699714,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:17:00-05:00,25545.9,25547.3,25537.5,25547.0,25528.5088316111,25537.351751287617,25542.20221842065,25543.623077998094,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 13:18:00-05:00,25546.9,25551.5,25545.2,25549.7,25529.686463595306,25538.13390320474,25542.783319639864,25545.190385332065,18.58,True,False,True,False,5,0,True,False,True,False,False,False
2025-11-10 13:19:00-05:00,25549.9,25551.5,25540.8,25543.3,25530.829465927047,25538.91837041601,25543.46833432072,25545.585256888047,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 13:20:00-05:00,25543.2,25545.8,25536.6,25536.6,25531.886422601005,25539.58852940608,25543.813654437625,25543.906837925362,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 13:21:00-05:00,25536.9,25542.9,25533.7,25539.8,25532.815795467803,25540.06094140875,25543.612671290135,25542.046225283575,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 13:22:00-05:00,25540.8,25548.7,25539.9,25546.1,25533.652100992495,25540.422387233346,25543.29571269387,25542.655816855713,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:23:00-05:00,25546.2,25547.9,25543.1,25544.9,25534.446425141658,25540.78536701664,25543.25613668506,25543.61221123714,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:24:00-05:00,25545.2,25549.7,25544.7,25547.4,25535.214797472494,25541.17610516037,25543.483272452508,25544.65814082476,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 13:25:00-05:00,25546.9,25550.6,25542.8,25543.8,25535.956480358393,25541.583073162314,25543.847014999912,25545.113760549837,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 13:26:00-05:00,25543.9,25547.3,25537.7,25540.7,25536.64300984324,25541.937491066907,25544.061990747978,25544.20917369989,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 13:27:00-05:00,25540.2,25543.1,25533.9,25534.3,25537.230277993953,25542.14463768903,25543.83394115365,25542.097782466593,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 13:28:00-05:00,25533.9,25538.9,25529.1,25537.8,25537.68824047066,25542.149243379827,25543.0812541504,25539.70685497773,18.58,True,False,False,True,0,5,False,False,False,False,False,False
2025-11-10 13:29:00-05:00,25537.3,25540.2,25523.4,25527.2,25538.003921443895,25541.937230270076,25541.8774062772,25537.14623665182,18.58,False,False,False,True,0,6,False,False,False,False,False,False
2025-11-10 13:30:00-05:00,25528.3,25539.1,25528.3,25537.9,25538.19377838003,25541.55764298276,25540.48364732487,25535.897491101216,18.58,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:31:00-05:00,25537.4,25545.1,25536.5,25543.6,25538.331367030063,25541.17544377372,25539.48340182503,25537.481660734145,18.58,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:32:00-05:00,25544.0,25552.9,25543.8,25552.9,25538.512913526825,25540.98701658644,25539.410825305607,25541.121107156097,18.58,False,False,True,False,4,0,False,False,False,False,False,False
2025-11-10 13:33:00-05:00,25553.9,25559.4,25550.5,25554.9,25538.80886070721,25541.114987404922,25540.414209489365,25545.6390714374,18.58,False,False,True,False,5,0,False,False,False,False,False,False
2025-11-10 13:34:00-05:00,25554.1,25556.6,25546.9,25550.1,25539.212945996238,25541.508332159137,25542.025882290767,25547.734380958267,18.58,True,False,True,False,6,0,True,False,False,False,False,False
2025-11-10 13:35:00-05:00,25549.1,25557.9,25548.5,25555.4,25539.687106704063,25542.056269148557,25543.72279989541,25549.397920638847,18.58,True,False,True,False,7,0,True,False,True,False,True,False
2025-11-10 13:36:00-05:00,25555.3,25568.1,25554.4,25566.3,25540.264440346393,25542.813373756002,25545.70744191818,25553.27361375923,18.58,True,False,True,False,8,0,True,False,True,False,False,False
2025-11-10 13:37:00-05:00,25565.9,25567.9,25559.5,25562.3,25540.98216096571,25543.838981136112,25548.146330698415,25556.81574250615,18.58,True,False,True,False,9,0,True,False,True,False,False,False
2025-11-10 13:38:00-05:00,25562.4,25564.6,25560.0,25563.6,25541.81276659272,25545.05007561684,25550.675055424777,25558.7604950041,18.58,True,False,True,False,10,0,True,False,True,False,False,False
2025-11-10 13:39:00-05:00,25563.5,25565.5,25557.1,25563.3,25542.71459441851,25546.343669360384,25552.965794337488,25559.9569966694,18.58,True,False,True,False,11,0,True,False,True,False,True,False
2025-11-10 13:40:00-05:00,25563.4,25568.9,25562.4,25564.9,25543.675727057507,25547.691696042115,25555.036411699926,25561.604664446266,18.58,True,False,True,False,12,0,True,False,True,False,False,False
2025-11-10 13:41:00-05:00,25565.9,25566.5,25561.8,25562.5,25544.683515966175,25549.067589024853,25556.896579695393,25562.461442964177,18.58,True,False,True,False,13,0,True,False,True,False,True,False
2025-11-10 13:42:00-05:00,25562.7,25566.4,25559.2,25559.8,25545.700032331057,25550.393456095637,25558.367686303674,25562.315961976117,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 13:43:00-05:00,25559.0,25564.2,25554.7,25557.5,25546.68073511886,25551.584791779307,25559.28786879632,25561.160641317412,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 13:44:00-05:00,25557.4,25566.3,25556.3,25564.2,25547.615855723536,25552.638873492604,25559.809197151626,25561.123760878272,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 13:45:00-05:00,25564.5,25568.8,25563.5,25566.3,25548.544058288917,25553.65520810657,25560.38141388179,25562.674173918847,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 13:46:00-05:00,25566.2,25567.7,25560.3,25566.5,25549.47993679355,25554.67068742377,25561.107132516456,25563.507782612563,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 13:47:00-05:00,25566.4,25568.3,25560.3,25567.5,25550.41017739051,25555.658494494444,25561.84167227069,25564.21352174171,18.58,True,False,True,False,5,0,True,False,True,False,True,False
2025-11-10 13:48:00-05:00,25566.9,25574.7,25566.3,25571.9,25551.352867162674,25556.66137881754,25562.72242855097,25566.125681161142,18.58,True,False,True,False,6,0,True,False,True,False,False,False
2025-11-10 13:49:00-05:00,25572.0,25576.2,25571.2,25574.8,25552.34057019384,25557.7484303363,25563.941300753577,25568.600454107425,18.58,True,False,True,False,7,0,True,False,True,False,False,False
2025-11-10 13:50:00-05:00,25575.5,25578.2,25571.2,25571.6,25553.376898525865,25558.920114281005,25565.405362625315,25570.441969404947,18.58,True,False,True,False,8,0,True,False,True,False,False,False
2025-11-10 13:51:00-05:00,25572.5,25575.7,25569.7,25574.0,25554.436557388384,25560.11571573324,25566.842985516356,25571.28631293663,18.58,True,False,True,False,9,0,True,False,True,False,True,False
2025-11-10 13:52:00-05:00,25573.9,25575.4,25564.9,25568.9,25555.483007077204,25561.257065728867,25568.00031227549,25571.115875291085,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 13:53:00-05:00,25568.6,25570.9,25564.1,25565.0,25556.472922325513,25562.25925679265,25568.667093570875,25569.793916860723,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 13:54:00-05:00,25565.1,25568.1,25562.9,25566.0,25557.375804187137,25563.072549811608,25568.80391557862,25568.370944573817,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 13:55:00-05:00,25566.2,25566.2,25549.4,25552.4,25558.14891019424,25563.624720745996,25568.292678303726,25565.097296382544,18.58,True,False,False,True,0,5,False,False,False,False,False,False
2025-11-10 13:56:00-05:00,25552.5,25562.6,25552.0,25558.1,25558.756082708194,25563.863177930485,25567.10253921205,25562.164864255028,18.58,True,False,False,True,0,6,False,False,False,False,False,False
2025-11-10 13:57:00-05:00,25558.2,25560.0,25553.2,25554.9,25559.21259484345,25563.848308717283,25565.58704462485,25560.30157617002,18.58,True,False,False,True,0,7,False,False,False,False,False,False
2025-11-10 13:58:00-05:00,25554.4,25556.1,25547.0,25549.0,25559.516667388143,25563.595801162297,25563.83680078799,25557.409384113347,18.58,True,False,False,True,0,8,False,False,False,False,False,False
2025-11-10 13:59:00-05:00,25548.9,25551.1,25540.0,25543.0,25559.632913435373,25563.046381607393,25561.653959814397,25553.522922742228,18.58,False,False,False,True,0,9,False,False,False,False,False,False
2025-11-10 14:00:00-05:00,25542.7,25553.9,25539.0,25553.4,25559.572824891755,25562.245345146737,25559.252328396564,25551.431948494817,18.58,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:01:00-05:00,25552.0,25554.3,25547.9,25552.6,25559.40760783119,25561.359247435317,25557.20136113007,25551.521298996548,18.58,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:02:00-05:00,25551.8,25553.6,25536.8,25543.0,25559.15508128463,25560.422915137522,25555.46258209512,25549.780865997698,18.58,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 14:03:00-05:00,25544.1,25551.5,25544.1,25549.4,25558.810252791653,25559.419217102877,25553.840779241287,25548.9455773318,18.58,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:04:00-05:00,25549.6,25558.8,25548.9,25556.6,25558.43763591849,25558.481603137858,25552.724797175324,25550.455384887868,18.58,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:05:00-05:00,25556.4,25558.8,25554.3,25557.8,25558.102725523004,25557.73272416152,25552.36940193834,25552.578589925248,18.58,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-10 14:06:00-05:00,25557.9,25570.6,25557.6,25569.0,25557.861592497127,25557.264348827208,25552.870139560764,25556.310726616834,18.58,False,True,True,False,5,0,False,False,False,False,False,False
2025-11-10 14:07:00-05:00,25569.3,25570.5,25564.4,25566.0,25557.760263339762,25557.139992686854,25554.22004510757,25560.057151077886,18.58,False,True,True,False,6,0,False,False,False,False,False,False
2025-11-10 14:08:00-05:00,25564.9,25567.4,25563.8,25566.4,25557.782182702387,25557.28611247333,25555.962200412476,25561.91310071859,18.58,False,True,True,False,7,0,False,False,False,False,False,False
2025-11-10 14:09:00-05:00,25566.6,25569.5,25564.3,25567.9,25557.899223542117,25557.61488938563,25557.73259601077,25563.63373381239,18.58,False,False,True,False,8,0,False,False,False,False,False,False
2025-11-10 14:10:00-05:00,25567.3,25567.8,25544.0,25559.5,25558.055919558105,25557.991141091286,25559.109195582976,25562.30582254159,18.58,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 14:11:00-05:00,25559.0,25568.8,25556.8,25566.3,25558.21708873918,25558.337805151514,25559.98239565627,25562.44554836106,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:12:00-05:00,25567.3,25568.8,25562.7,25565.2,25558.416850767702,25558.733642944935,25560.798871159386,25563.630365574045,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:13:00-05:00,25565.4,25567.4,25555.9,25557.2,25558.637755837764,25559.139083474456,25561.463084347404,25562.911910382696,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 14:14:00-05:00,25557.4,25559.8,25554.2,25556.2,25558.820041756273,25559.428358137768,25561.603241889006,25560.90794025513,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 14:15:00-05:00,25556.4,25556.7,25550.2,25553.4,25558.927032769312,25559.537326171278,25561.153780591598,25558.663626836755,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 14:16:00-05:00,25553.2,25567.2,25552.5,25565.4,25558.988372846543,25559.548673862904,25560.55991379237,25558.967417891166,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:17:00-05:00,25566.3,25569.4,25562.8,25568.4,25559.085587402067,25559.646117710792,25560.482242395938,25561.553278594114,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:18:00-05:00,25568.5,25570.2,25564.8,25569.4,25559.260508477942,25559.9096579432,25561.04275290059,25563.77718572941,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 14:19:00-05:00,25568.2,25570.4,25565.4,25567.3,25559.50166319705,25560.298322365798,25561.924539575593,25565.126457152943,18.58,True,False,True,False,5,0,True,False,True,False,False,False
2025-11-10 14:20:00-05:00,25568.9,25571.9,25565.0,25571.1,25559.798565228608,25560.77865307752,25562.935774942707,25566.49263810196,18.58,True,False,True,False,6,0,True,False,True,False,True,False
2025-11-10 14:21:00-05:00,25571.3,25571.3,25564.3,25567.8,25560.141345082095,25561.322741138214,25563.962083277023,25567.220092067975,18.58,True,False,True,False,7,0,True,False,True,False,True,False
2025-11-10 14:22:00-05:00,25568.0,25569.3,25562.8,25565.1,25560.49967165871,25561.862328586358,25564.782552616496,25566.913394711984,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 14:23:00-05:00,25565.3,25570.8,25562.6,25569.8,25560.857204183485,25562.36609159691,25565.36227420323,25566.98392980799,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:24:00-05:00,25569.1,25571.3,25566.6,25570.6,25561.22796501789,25562.87036717465,25565.903671776123,25567.789286538657,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:25:00-05:00,25570.5,25575.4,25568.9,25573.3,25561.633426826593,25563.423297761383,25566.58940999932,25569.20119102577,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 14:26:00-05:00,25572.1,25581.0,25571.9,25580.1,25562.10176205437,25564.08239059382,25567.58401679842,25571.559127350512,18.58,True,False,True,False,5,0,True,False,True,False,False,False
2025-11-10 14:27:00-05:00,25579.9,25587.8,25579.8,25585.0,25562.67922676589,25564.938300809525,25569.125237250475,25575.414418233675,18.58,True,False,True,False,6,0,True,False,True,False,False,False
2025-11-10 14:28:00-05:00,25584.1,25592.1,25584.1,25590.0,25563.40254630738,25566.053037660266,25571.294790719217,25579.467945489116,18.58,True,False,True,False,7,0,True,False,True,False,False,False
2025-11-10 14:29:00-05:00,25589.1,25591.0,25581.1,25581.6,25564.248560698317,25567.355963434446,25573.705901892616,25581.545296992743,18.58,True,False,True,False,8,0,True,False,True,False,True,False
2025-11-10 14:30:00-05:00,25581.4,25587.1,25580.1,25582.6,25565.154686489044,25568.70100846809,25575.827415576598,25581.963531328496,18.58,True,False,True,False,9,0,True,False,True,False,True,False
2025-11-10 14:31:00-05:00,25582.5,25585.2,25576.7,25579.0,25566.069956931737,25569.982411489906,25577.41280589409,25581.592354219,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 14:32:00-05:00,25579.6,25583.7,25576.5,25579.0,25566.96385389349,25571.14832325608,25578.458640134282,25580.961569479332,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 14:33:00-05:00,25579.4,25579.9,25574.9,25578.4,25567.814650385742,25572.169734076168,25579.026612098314,25580.024379652885,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 14:34:00-05:00,25578.1,25582.6,25573.4,25574.2,25568.605983115383,25573.030549097864,25579.19206623762,25579.041253101925,18.58,True,False,False,True,0,5,False,False,False,False,False,False
2025-11-10 14:35:00-05:00,25574.4,25579.7,25571.4,25578.1,25569.3276933538,25573.727971999313,25579.043641056767,25577.994168734615,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:36:00-05:00,25578.2,25580.5,25572.6,25577.6,25569.986449579144,25574.293853891155,25578.755919782474,25577.73777915641,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 14:37:00-05:00,25577.2,25582.5,25576.4,25581.0,25570.607036117224,25574.79411082998,25578.567278207633,25578.250186104273,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:38:00-05:00,25580.6,25585.5,25579.5,25584.0,25571.220092284817,25575.29954318577,25578.6667467154,25579.633457402848,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:39:00-05:00,25584.1,25590.4,25584.1,25589.4,25571.8649221001,25575.891971636593,25579.234393685125,25582.088971601897,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 14:40:00-05:00,25588.7,25588.7,25582.5,25584.3,25572.54876936876,25576.576803547647,25580.146229008464,25583.409314401262,18.58,True,False,True,False,5,0,True,False,True,False,True,False
2025-11-10 14:41:00-05:00,25584.1,25593.2,25583.1,25590.3,25573.259658597533,25577.318669420758,25581.182566328025,25584.83120960084,18.58,True,False,True,False,6,0,True,False,True,False,True,False
2025-11-10 14:42:00-05:00,25591.5,25594.5,25589.7,25591.3,25574.01694385498,25578.15338063922,25582.43730248376,25587.13747306723,18.58,True,False,True,False,7,0,True,False,True,False,False,False
2025-11-10 14:43:00-05:00,25591.5,25593.0,25586.8,25591.5,25574.81995021478,25579.07088219775,25583.824401041216,25588.32498204482,18.58,True,False,True,False,8,0,True,False,True,False,True,False
2025-11-10 14:44:00-05:00,25591.8,25596.1,25589.1,25592.6,25575.653805993858,25580.03250256702,25585.18723192237,25589.683321363216,18.58,True,False,True,False,9,0,True,False,True,False,True,False
2025-11-10 14:45:00-05:00,25593.2,25594.0,25588.0,25591.5,25576.50819982447,25581.013703003962,25586.46274033962,25590.34721424214,18.58,True,False,True,False,10,0,True,False,True,False,True,False
2025-11-10 14:46:00-05:00,25591.0,25595.1,25589.1,25593.3,25577.36741789122,25581.98105048152,25587.57298093573,25590.939809494757,18.58,True,False,True,False,11,0,True,False,True,False,True,False
2025-11-10 14:47:00-05:00,25592.7,25600.2,25592.2,25596.8,25578.242574730146,25582.96170262283,25588.667520647192,25592.451539663172,18.58,True,False,True,False,12,0,True,False,True,False,True,False
2025-11-10 14:48:00-05:00,25597.0,25598.1,25588.7,25589.6,25579.12736986469,25583.94267082808,25589.71279266778,25592.751026442114,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 14:49:00-05:00,25589.8,25594.5,25589.8,25594.5,25579.99023117369,25584.85825552003,25590.500965128784,25592.55068429474,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:50:00-05:00,25595.1,25596.8,25590.6,25590.6,25580.825162344532,25585.703729459878,25591.088531937152,25592.79212286316,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 14:51:00-05:00,25590.4,25602.7,25590.3,25602.6,25581.653430310296,25586.532385839368,25591.71096915494,25594.028081908775,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 14:52:00-05:00,25601.4,25606.7,25598.7,25603.9,25582.52139553537,25587.44517568091,25592.70071541417,25596.91038793918,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 14:53:00-05:00,25604.1,25610.8,25603.2,25608.8,25583.470305860872,25588.52197626825,25594.22947363103,25600.181925292785,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 14:54:00-05:00,25607.7,25611.4,25604.6,25605.2,25584.49908257072,25589.745047573626,25596.09434496318,25602.529616861855,18.58,True,False,True,False,5,0,True,False,True,False,False,False
2025-11-10 14:55:00-05:00,25605.3,25610.2,25602.9,25607.1,25585.577460984456,25591.037348287362,25597.953952432064,25603.811411241233,18.58,True,False,True,False,6,0,True,False,True,False,True,False
2025-11-10 14:56:00-05:00,25607.4,25611.2,25604.9,25605.9,25586.683526828605,25592.34831542792,25599.656776668613,25604.990940827487,18.58,True,False,True,False,7,0,True,False,True,False,True,False
2025-11-10 14:57:00-05:00,25605.8,25607.3,25598.9,25601.2,25587.78091150155,25593.6018494718,25601.002550136494,25604.42729388499,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 14:58:00-05:00,25601.1,25601.7,25593.4,25594.4,25588.802254707385,25594.66309298119,25601.63670141504,25602.168195923325,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 14:59:00-05:00,25594.7,25598.8,25593.4,25597.4,25589.709188578374,25595.471713132723,25601.547392994587,25600.13713061555,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 15:00:00-05:00,25597.0,25606.2,25594.8,25604.3,25590.531481431233,25596.11706830847,25601.225943823258,25600.28308707703,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 15:01:00-05:00,25604.2,25607.4,25602.2,25603.2,25591.324331684573,25596.731851081488,25601.16542747069,25601.605391384684,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 15:02:00-05:00,25604.3,25606.4,25597.3,25605.2,25592.100359512886,25597.343469145373,25601.358682115213,25602.170260923125,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 15:03:00-05:00,25606.2,25607.2,25598.0,25602.3,25592.849177677155,25597.927421098466,25601.62809814023,25602.588507282082,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 15:04:00-05:00,25602.4,25608.0,25601.5,25605.8,25593.57416444673,25598.49118335191,25601.961099062893,25603.20067152139,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 15:05:00-05:00,25605.5,25607.2,25598.8,25601.9,25594.271312712295,25599.025677756617,25602.29442459304,25603.250447680926,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 15:06:00-05:00,25602.5,25606.7,25600.7,25602.0,25594.92976427085,25599.508117494057,25602.537148522017,25603.158631787286,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 15:07:00-05:00,25601.9,25610.3,25600.9,25608.4,25595.561518778202,25599.966726959505,25602.800151971227,25603.897421191523,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 15:08:00-05:00,25608.0,25613.0,25608.0,25611.8,25596.206662235258,25600.48668079918,25603.360657094585,25605.99828079435,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 15:09:00-05:00,25611.4,25613.8,25607.4,25609.4,25596.884752943504,25601.100914788116,25604.243049612545,25607.498853862897,18.58,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-10 15:10:00-05:00,25609.6,25615.0,25607.3,25613.2,25597.587443803193,25601.78023211545,25605.258363555135,25608.75756924193,18.58,True,False,True,False,5,0,True,False,True,False,True,False
2025-11-10 15:11:00-05:00,25614.1,25614.6,25608.0,25614.2,25598.314485963227,25602.516543497277,25606.34911609439,25610.080046161285,18.58,True,False,True,False,6,0,True,False,True,False,True,False
2025-11-10 15:12:00-05:00,25614.5,25619.2,25612.5,25616.5,25599.07803872108,25603.329677414054,25607.573085505835,25611.94503077419,18.58,True,False,True,False,7,0,True,False,True,False,False,False
2025-11-10 15:13:00-05:00,25615.1,25623.2,25613.6,25621.1,25599.89389774243,25604.245776369495,25608.99625710964,25614.046687182796,18.58,True,False,True,False,8,0,True,False,True,False,True,False
2025-11-10 15:14:00-05:00,25621.2,25622.8,25617.6,25620.0,25600.769382995346,25605.270932037543,25610.6005531621,25616.16445812186,18.58,True,False,True,False,9,0,True,False,True,False,False,False
2025-11-10 15:15:00-05:00,25619.0,25620.0,25602.6,25603.7,25601.64192341334,25606.26219565947,25611.861742388788,25614.551305414574,18.58,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-10 15:16:00-05:00,25605.1,25612.2,25604.0,25604.6,25602.421048876706,25607.03197436042,25612.244428120164,25611.859203609714,18.58,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 15:17:00-05:00,25605.6,25605.7,25596.5,25598.8,25603.06050802822,25607.505217195154,25611.7359128467,25608.45613573981,18.58,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 15:18:00-05:00,25599.0,25607.5,25599.0,25604.8,25603.558659241127,25607.707623474736,25610.653860214985,25606.495757159875,18.58,True,False,False,True,0,5,False,False,False,False,False,False
2025-11-10 15:19:00-05:00,25604.7,25609.8,25600.5,25607.0,25603.960878683567,25607.76034831104,25609.540159643453,25606.163838106586,18.58,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 15:20:00-05:00,25608.2,25611.9,25607.0,25609.0,25604.31952272857,25607.785454217108,25608.782583250453,25607.117558737722,18.58,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 15:21:00-05:00,25609.2,25610.7,25596.7,25596.7,25604.62666062758,25607.763322660136,25608.176496046915,25605.853372491812,18.58,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-10 15:22:00-05:00,25596.8,25602.9,25592.3,25602.5,25604.828774789905,25607.579118795817,25607.25289707573,25603.44391499454,18.58,False,False,False,True,0,3,False,False,False,False,False,False
2025-11-10 15:23:00-05:00,25601.2,25602.3,25593.5,25596.3,25604.915855778305,25607.222283942305,25606.03380920904,25601.73760999636,18.58,False,False,False,True,0,4,False,False,False,False,False,False
2025-11-10 15:24:00-05:00,25595.9,25605.7,25595.2,25604.5,25604.920209169635,25606.77274393255,25604.8429995049,25601.266739997573,18.58,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-10 15:25:00-05:00,25603.4,25616.4,25601.0,25615.4,25604.920970682975,25606.401583870425,25604.228499025485,25603.86115999838,18.58,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-10 15:26:00-05:00,25615.9,25617.2,25613.2,25615.7,25605.007056160586,25606.283639732934,25604.608371051036,25607.740773332258,18.58,False,False,True,False,4,0,False,False,False,False,False,False
