date,side,entry_time,entryTime,entry_price,exit_time,exitTime,exit_price,sl,tp,exit_reason,pnl_points,r_multiple,news1,news2,news3
2025-02-19,SHORT,2025-02-19 10:00:00-05:00,10:00,22095.99,2025-02-19 10:05:00-05:00,10:05,22057.32,22111.46,22057.32,TP,38.66798192,2.5,,,fomc-m
2025-02-19,LONG,2025-02-19 10:45:00-05:00,10:45,22107.03,2025-02-19 10:56:00-05:00,10:56,22091.56,22091.56,22145.72,SL,-15.47492157,-1.0,,,fomc-m
2025-02-20,SHORT,2025-02-20 09:48:00-05:00,9:48,22086.53,2025-02-20 09:51:00-05:00,9:51,22047.88,22101.99,22047.88,TP,38.65142503,2.5,,,
2025-02-20,LONG,2025-02-20 10:33:00-05:00,10:33,22015.83,2025-02-20 10:35:00-05:00,10:35,22000.42,22000.42,22054.36,SL,-15.41108334,-1.0,,,
2025-02-20,SHORT,2025-02-20 10:53:00-05:00,10:53,21940.79,2025-02-20 10:59:00-05:00,10:59,21902.39,21956.15,21902.39,TP,38.39638241,2.5,,,
2025-02-21,SHORT,2025-02-21 09:33:00-05:00,9:33,22096.85,2025-02-21 09:37:00-05:00,9:37,22058.18,22112.32,22058.18,TP,38.66948552,2.5,apmi9,epmi9,
2025-02-24,SHORT,2025-02-24 09:31:00-05:00,9:31,21685.83,2025-02-24 09:32:00-05:00,9:32,21701.01,21701.01,21647.88,SL,-15.18008169,-1.0,,,
2025-02-24,SHORT,2025-02-24 10:48:00-05:00,10:48,21406.28,2025-02-24 10:50:00-05:00,10:50,21421.27,21421.27,21368.82,SL,-14.98439898,-1.0,,,
2025-02-25,SHORT,2025-02-25 09:35:00-05:00,9:35,21291.72,2025-02-25 09:36:00-05:00,9:36,21306.63,21306.63,21254.46,SL,-14.90420558,-1.0,,,
2025-02-26,SHORT,2025-02-26 09:30:00-05:00,9:30,21169.93,2025-02-26 09:31:00-05:00,9:31,21132.88,21184.75,21132.88,TP,37.04737336,2.5,,,
2025-02-26,LONG,2025-02-26 09:56:00-05:00,9:56,21226.32,2025-02-26 09:57:00-05:00,9:57,21211.47,21211.47,21263.47,SL,-14.85842692,-1.0,,,
2025-02-27,SHORT,2025-02-27 09:46:00-05:00,9:46,21166.65,2025-02-27 09:48:00-05:00,9:48,21129.61,21181.46,21129.61,TP,37.04163242,2.5,,,
2025-02-28,SHORT,2025-02-28 09:35:00-05:00,9:35,20453.51,2025-02-28 09:36:00-05:00,9:36,20467.83,20467.83,20417.72,SL,-14.31746021,-1.0,pce,,
2025-02-28,LONG,2025-02-28 10:11:00-05:00,10:11,20585.29,2025-02-28 10:13:00-05:00,10:13,20621.32,20570.88,20621.32,TP,36.02426188,2.5,pce,,
2025-03-03,SHORT,2025-03-03 09:45:00-05:00,9:45,20922.36,2025-03-03 09:46:00-05:00,9:46,20937.01,20937.01,20885.75,SL,-14.64565396,-1.0,apmi1,,
2025-03-03,LONG,2025-03-03 10:33:00-05:00,10:33,20899.08,2025-03-03 10:34:00-05:00,10:34,20884.45,20884.45,20935.65,SL,-14.62935457,-1.0,apmi1,,
2025-03-04,SHORT,2025-03-04 09:34:00-05:00,9:34,20259.32,2025-03-04 09:35:00-05:00,9:35,20273.51,20273.51,20223.87,SL,-14.18152675,-1.0,,,
2025-03-04,SHORT,2025-03-04 10:04:00-05:00,10:04,20180.41,2025-03-04 10:05:00-05:00,10:05,20194.54,20194.54,20145.1,SL,-14.12628832,-1.0,,,
2025-03-05,SHORT,2025-03-05 09:58:00-05:00,9:58,20279.36,2025-03-05 09:59:00-05:00,9:59,20293.56,20293.56,20243.87,SL,-14.19555282,-1.0,epmi1,,adp-nfp
2025-03-05,SHORT,2025-03-05 10:29:00-05:00,10:29,20290.16,2025-03-05 10:31:00-05:00,10:31,20304.36,20304.36,20254.65,SL,-14.20311281,-1.0,epmi1,,adp-nfp
2025-03-06,SHORT,2025-03-06 09:33:00-05:00,9:33,20233.47,2025-03-06 09:36:00-05:00,9:36,20198.06,20247.63,20198.06,TP,35.40856695,2.5,,,
2025-03-06,LONG,2025-03-06 10:10:00-05:00,10:10,20349.29,2025-03-06 10:16:00-05:00,10:16,20384.9,20335.05,20384.9,TP,35.61126067,2.5,,,
2025-03-07,LONG,2025-03-07 09:44:00-05:00,9:44,20102.98,2025-03-07 09:46:00-05:00,9:46,20138.16,20088.91,20138.16,TP,35.18021135,2.5,,ur,nfp
2025-03-07,SHORT,2025-03-07 10:20:00-05:00,10:20,20049.93,2025-03-07 10:24:00-05:00,10:24,20063.96,20063.96,20014.84,SL,-14.03494803,-1.0,,ur,nfp
2025-03-10,SHORT,2025-03-10 09:31:00-04:00,9:31,19840.97,2025-03-10 09:32:00-04:00,9:32,19806.25,19854.86,19806.25,TP,34.72170492,2.5,,,
2025-03-10,SHORT,2025-03-10 10:05:00-04:00,10:05,19685.69,2025-03-10 10:10:00-04:00,10:10,19651.24,19699.47,19651.24,TP,34.44995826,2.5,,,
2025-03-11,SHORT,2025-03-11 09:30:00-04:00,9:30,19391.12,2025-03-11 09:31:00-04:00,9:31,19404.69,19404.69,19357.18,SL,-13.57378162,-1.0,,jolts,
2025-03-11,LONG,2025-03-11 09:51:00-04:00,9:51,19527.33,2025-03-11 09:53:00-04:00,9:53,19513.66,19513.66,19561.51,SL,-13.66913317,-1.0,,jolts,
2025-03-11,SHORT,2025-03-11 10:30:00-04:00,10:30,19308.42,2025-03-11 10:31:00-04:00,10:31,19321.94,19321.94,19274.63,SL,-13.51589461,-1.0,,jolts,
2025-03-12,SHORT,2025-03-12 10:36:00-04:00,10:36,19530.55,2025-03-12 10:37:00-04:00,10:37,19496.37,19544.22,19496.37,TP,34.17845978,2.5,cpi,,
2025-03-13,SHORT,2025-03-13 09:46:00-04:00,9:46,19464.73,2025-03-13 09:50:00-04:00,9:50,19430.67,19478.35,19430.67,TP,34.06327658,2.5,ppi,,
2025-03-13,LONG,2025-03-13 10:22:00-04:00,10:22,19476.91,2025-03-13 10:24:00-04:00,10:24,19511.0,19463.28,19511.0,TP,34.0845974,2.5,ppi,,
2025-03-13,SHORT,2025-03-13 10:45:00-04:00,10:45,19399.76,2025-03-13 10:46:00-04:00,10:46,19413.33,19413.33,19365.81,SL,-13.57982856,-1.0,ppi,,
2025-03-14,SHORT,2025-03-14 09:30:00-04:00,9:30,19441.73,2025-03-14 09:31:00-04:00,9:31,19455.34,19455.34,19407.71,SL,-13.60921326,-1.0,,puom-cs,
2025-03-14,LONG,2025-03-14 09:40:00-04:00,9:40,19541.65,2025-03-14 09:42:00-04:00,9:42,19527.97,19527.97,19575.85,SL,-13.67915499,-1.0,,puom-cs,
2025-03-14,SHORT,2025-03-14 10:14:00-04:00,10:14,19466.16,2025-03-14 10:20:00-04:00,10:20,19432.1,19479.79,19432.1,TP,34.06578504,2.5,,puom-cs,
2025-03-17,LONG,2025-03-17 09:43:00-04:00,9:43,19804.64,2025-03-17 09:44:00-04:00,9:44,19790.77,19790.77,19839.29,SL,-13.86324456,-1.0,,retail-sales,
2025-03-18,SHORT,2025-03-18 09:39:00-04:00,9:39,19576.42,2025-03-18 09:40:00-04:00,9:40,19542.16,19590.12,19542.16,TP,34.25873282,2.5,,,
2025-03-18,LONG,2025-03-18 10:41:00-04:00,10:41,19487.51,2025-03-18 10:44:00-04:00,10:44,19473.87,19473.87,19521.62,SL,-13.6412599,-1.0,,,
2025-03-19,LONG,2025-03-19 09:34:00-04:00,9:34,19564.85,2025-03-19 09:35:00-04:00,9:35,19551.16,19551.16,19599.09,SL,-13.69539761,-1.0,,,fomc-s
2025-03-19,LONG,2025-03-19 09:58:00-04:00,9:58,19600.61,2025-03-19 10:04:00-04:00,10:04,19634.91,19586.89,19634.91,TP,34.30106072,2.5,,,fomc-s
2025-03-19,SHORT,2025-03-19 10:47:00-04:00,10:47,19598.84,2025-03-19 10:55:00-04:00,10:55,19564.55,19612.56,19564.55,TP,34.29797722,2.5,,,fomc-s
2025-03-20,LONG,2025-03-20 09:44:00-04:00,9:44,19664.39,2025-03-20 09:46:00-04:00,9:46,19698.8,19650.62,19698.8,TP,34.41267498,2.5,,,
2025-03-21,LONG,2025-03-21 09:52:00-04:00,9:52,19510.0,2025-03-21 09:53:00-04:00,9:53,19496.34,19496.34,19544.14,SL,-13.65699735,-1.0,,,
2025-03-21,LONG,2025-03-21 10:25:00-04:00,10:25,19544.1,2025-03-21 10:30:00-04:00,10:30,19530.42,19530.42,19578.3,SL,-13.68087133,-1.0,,,
2025-03-24,LONG,2025-03-24 09:52:00-04:00,9:52,20108.87,2025-03-24 10:08:00-04:00,10:08,20094.79,20094.79,20144.06,SL,-14.07620957,-1.0,apmi9,epmi9,
2025-03-24,LONG,2025-03-24 10:22:00-04:00,10:22,20131.05,2025-03-24 10:40:00-04:00,10:40,20116.96,20116.96,20166.28,SL,-14.09173728,-1.0,apmi9,epmi9,
2025-03-24,LONG,2025-03-24 10:52:00-04:00,10:52,20150.35,2025-03-24 11:02:00-04:00,11:02,20136.25,20136.25,20185.62,SL,-14.10524716,-1.0,apmi9,epmi9,
2025-03-25,SHORT,2025-03-25 09:38:00-04:00,9:38,20196.98,2025-03-25 09:40:00-04:00,9:40,20211.12,20211.12,20161.64,SL,-14.13788742,-1.0,,,
2025-03-25,LONG,2025-03-25 10:17:00-04:00,10:17,20229.21,2025-03-25 10:39:00-04:00,10:39,20264.61,20215.05,20264.61,TP,35.40111193,2.5,,,
2025-03-26,SHORT,2025-03-26 09:30:00-04:00,9:30,20245.63,2025-03-26 09:32:00-04:00,9:32,20259.81,20259.81,20210.2,SL,-14.17194423,-1.0,,,
2025-03-26,SHORT,2025-03-26 09:51:00-04:00,9:51,20207.13,2025-03-26 09:53:00-04:00,9:53,20171.77,20221.27,20171.77,TP,35.36247536,2.5,,,
2025-03-27,SHORT,2025-03-27 09:41:00-04:00,9:41,19765.76,2025-03-27 09:44:00-04:00,9:44,19779.6,19779.6,19731.17,SL,-13.83603354,-1.0,,,
2025-03-27,LONG,2025-03-27 10:00:00-04:00,10:00,19880.15,2025-03-27 10:07:00-04:00,10:07,19866.23,19866.23,19914.94,SL,-13.91610542,-1.0,,,
2025-03-27,LONG,2025-03-27 10:36:00-04:00,10:36,19931.48,2025-03-27 10:38:00-04:00,10:38,19966.36,19917.53,19966.36,TP,34.88009541,2.5,,,
2025-03-28,SHORT,2025-03-28 09:58:00-04:00,9:58,19674.24,2025-03-28 10:00:00-04:00,10:00,19688.01,19688.01,19639.81,SL_same_bar,-13.77196767,-1.0,pce,,
2025-03-31,SHORT,2025-03-31 09:30:00-04:00,9:30,18988.58,2025-03-31 09:31:00-04:00,9:31,18955.35,19001.87,18955.35,TP,33.23001073,2.5,,,
2025-03-31,LONG,2025-03-31 10:11:00-04:00,10:11,18961.18,2025-03-31 10:12:00-04:00,10:12,18947.91,18947.91,18994.36,SL,-13.27282793,-1.0,,,
2025-03-31,SHORT,2025-03-31 10:30:00-04:00,10:30,18889.14,2025-03-31 10:31:00-04:00,10:31,18902.36,18902.36,18856.08,SL,-13.22239833,-1.0,,,
2025-04-01,SHORT,2025-04-01 10:15:00-04:00,10:15,19129.11,2025-04-01 10:20:00-04:00,10:20,19095.64,19142.5,19095.64,TP,33.47594966,2.5,apmi1,jolts,
2025-04-01,LONG,2025-04-01 10:45:00-04:00,10:45,19256.04,2025-04-01 10:51:00-04:00,10:51,19289.73,19242.56,19289.73,TP,33.6980635,2.5,apmi1,jolts,
2025-04-02,SHORT,2025-04-02 09:30:00-04:00,9:30,19158.76,2025-04-02 09:31:00-04:00,9:31,19172.17,19172.17,19125.23,SL,-13.41112886,-1.0,,,adp-nfp
2025-04-02,LONG,2025-04-02 09:42:00-04:00,9:42,19314.98,2025-04-02 09:43:00-04:00,9:43,19301.45,19301.45,19348.78,SL,-13.52048269,-1.0,,,adp-nfp
2025-04-02,LONG,2025-04-02 10:33:00-04:00,10:33,19423.69,2025-04-02 10:35:00-04:00,10:35,19410.09,19410.09,19457.68,SL,-13.59658341,-1.0,,,adp-nfp
2025-04-03,LONG,2025-04-03 09:35:00-04:00,9:35,18838.63,2025-04-03 09:36:00-04:00,9:36,18825.45,18825.45,18871.6,SL,-13.1870442,-1.0,epmi1,,
2025-04-03,SHORT,2025-04-03 10:10:00-04:00,10:10,18740.22,2025-04-03 10:11:00-04:00,10:11,18707.43,18753.34,18707.43,TP,32.79538679,2.5,epmi1,,
2025-04-03,SHORT,2025-04-03 10:53:00-04:00,10:53,18605.3,2025-04-03 10:55:00-04:00,10:55,18618.33,18618.33,18572.74,SL,-13.02371169,-1.0,epmi1,,
2025-04-04,SHORT,2025-04-04 09:39:00-04:00,9:39,17953.81,2025-04-04 09:40:00-04:00,9:40,17922.39,17966.38,17922.39,TP,31.41916788,2.5,fed-chair-s,ur,nfp
2025-04-04,SHORT,2025-04-04 10:15:00-04:00,10:15,17851.74,2025-04-04 10:16:00-04:00,10:16,17820.5,17864.23,17820.5,TP,31.24054078,2.5,fed-chair-s,ur,nfp
2025-04-07,SHORT,2025-04-07 09:31:00-04:00,9:31,16799.08,2025-04-07 09:32:00-04:00,9:32,16810.84,16810.84,16769.68,SL_same_bar,-11.75935535,-1.0,,,
2025-04-07,LONG,2025-04-07 10:01:00-04:00,10:01,17109.83,2025-04-07 10:02:00-04:00,10:02,17097.86,17097.86,17139.78,SL,-11.97688431,-1.0,,,
2025-04-07,SHORT,2025-04-07 10:40:00-04:00,10:40,17113.11,2025-04-07 10:41:00-04:00,10:41,17083.16,17125.09,17083.16,TP,29.94794037,2.5,,,
2025-04-08,LONG,2025-04-08 09:30:00-04:00,9:30,18011.15,2025-04-08 09:31:00-04:00,9:31,17998.54,17998.54,18042.66,SL,-12.60780165,-1.0,,,
2025-04-08,LONG,2025-04-08 09:56:00-04:00,9:56,18057.87,2025-04-08 09:57:00-04:00,9:57,18089.47,18045.23,18089.47,TP,31.60127146,2.5,,,
2025-04-08,SHORT,2025-04-08 10:49:00-04:00,10:49,18096.73,2025-04-08 10:50:00-04:00,10:50,18065.06,18109.4,18065.06,TP,31.66927746,2.5,,,
2025-04-09,LONG,2025-04-09 09:43:00-04:00,9:43,17310.45,2025-04-09 09:44:00-04:00,9:44,17298.34,17298.34,17340.75,SL,-12.11731666,-1.0,,,fomc-m
2025-04-09,SHORT,2025-04-09 10:55:00-04:00,10:55,17165.22,2025-04-09 10:56:00-04:00,10:56,17135.18,17177.23,17135.18,TP,30.03912673,2.5,,,fomc-m
2025-04-10,SHORT,2025-04-10 09:45:00-04:00,9:45,18590.47,2025-04-10 09:46:00-04:00,9:46,18603.48,18603.48,18557.94,SL,-13.0133279,-1.0,cpi,,
2025-04-10,SHORT,2025-04-10 10:00:00-04:00,10:00,18544.26,2025-04-10 10:01:00-04:00,10:01,18511.81,18557.24,18511.81,TP,32.4524524,2.5,cpi,,
2025-04-10,LONG,2025-04-10 10:35:00-04:00,10:35,18583.56,2025-04-10 10:36:00-04:00,10:36,18616.08,18570.55,18616.08,TP,32.52123385,2.5,cpi,,
2025-04-11,LONG,2025-04-11 09:49:00-04:00,9:49,18436.14,2025-04-11 09:50:00-04:00,9:50,18423.24,18423.24,18468.41,SL,-12.90530036,-1.0,ppi,,
2025-04-11,SHORT,2025-04-11 10:24:00-04:00,10:24,18219.9,2025-04-11 10:25:00-04:00,10:25,18232.66,18232.66,18188.02,SL,-12.7539314,-1.0,ppi,,
2025-04-11,LONG,2025-04-11 10:49:00-04:00,10:49,18371.54,2025-04-11 10:50:00-04:00,10:50,18358.68,18358.68,18403.69,SL,-12.86007838,-1.0,ppi,,
2025-04-14,SHORT,2025-04-14 09:44:00-04:00,9:44,18910.03,2025-04-14 09:45:00-04:00,9:45,18923.27,18923.27,18876.94,SL,-13.2370231,-1.0,,,
2025-04-14,LONG,2025-04-14 10:40:00-04:00,10:40,19009.84,2025-04-14 10:46:00-04:00,10:46,18996.53,18996.53,19043.11,SL,-13.30688788,-1.0,,,
2025-04-15,LONG,2025-04-15 09:30:00-04:00,9:30,18835.72,2025-04-15 09:32:00-04:00,9:32,18868.68,18822.53,18868.68,TP,32.96250161,2.5,,,
2025-04-15,SHORT,2025-04-15 10:28:00-04:00,10:28,18830.96,2025-04-15 10:29:00-04:00,10:29,18844.14,18844.14,18798.01,SL,-13.18167234,-1.0,,,
2025-04-16,SHORT,2025-04-16 09:56:00-04:00,9:56,18424.14,2025-04-16 09:57:00-04:00,9:57,18437.03,18437.03,18391.89,SL,-12.89689585,-1.0,fed-chair-s,,
2025-04-16,LONG,2025-04-16 10:30:00-04:00,10:30,18482.96,2025-04-16 10:31:00-04:00,10:31,18470.03,18470.03,18515.31,SL,-12.93807456,-1.0,fed-chair-s,,
2025-04-17,SHORT,2025-04-17 09:36:00-04:00,9:36,18311.11,2025-04-17 09:37:00-04:00,9:37,18279.07,18323.93,18279.07,TP,32.04444986,2.5,,,
2025-04-17,SHORT,2025-04-17 10:22:00-04:00,10:22,18261.33,2025-04-17 10:25:00-04:00,10:25,18229.37,18274.11,18229.37,TP,31.95731994,2.5,,,
2025-04-21,SHORT,2025-04-21 10:07:00-04:00,10:07,17843.69,2025-04-21 10:16:00-04:00,10:16,17812.46,17856.18,17812.46,TP,31.22645842,2.5,,,
2025-04-22,LONG,2025-04-22 09:30:00-04:00,9:30,18028.68,2025-04-22 09:31:00-04:00,9:31,18016.06,18016.06,18060.23,SL,-12.62007473,-1.0,,,
2025-04-22,LONG,2025-04-22 09:49:00-04:00,9:49,18115.28,2025-04-22 09:52:00-04:00,9:52,18102.6,18102.6,18146.99,SL,-12.68069842,-1.0,,,
2025-04-22,LONG,2025-04-22 10:42:00-04:00,10:42,18189.16,2025-04-22 10:48:00-04:00,10:48,18220.99,18176.43,18220.99,TP,31.83102852,2.5,,,
2025-04-23,LONG,2025-04-23 09:35:00-04:00,9:35,18861.59,2025-04-23 09:36:00-04:00,9:36,18848.39,18848.39,18894.6,SL,-13.20311556,-1.0,apmi9,epmi9,
2025-04-23,LONG,2025-04-23 10:37:00-04:00,10:37,19028.54,2025-04-23 10:39:00-04:00,10:39,19015.22,19015.22,19061.84,SL,-13.3199792,-1.0,apmi9,epmi9,
2025-04-24,LONG,2025-04-24 09:48:00-04:00,9:48,18851.34,2025-04-24 09:52:00-04:00,9:52,18884.33,18838.14,18884.33,TP,32.98984577,2.5,,,
2025-04-25,LONG,2025-04-25 09:30:00-04:00,9:30,19192.67,2025-04-25 09:31:00-04:00,9:31,19179.23,19179.23,19226.26,SL,-13.43486878,-1.0,,,
2025-04-25,LONG,2025-04-25 10:13:00-04:00,10:13,19273.89,2025-04-25 10:16:00-04:00,10:16,19260.4,19260.4,19307.62,SL,-13.49172139,-1.0,,,
2025-04-25,SHORT,2025-04-25 10:32:00-04:00,10:32,19158.85,2025-04-25 10:33:00-04:00,10:33,19172.26,19172.26,19125.32,SL,-13.41119593,-1.0,,,
2025-04-28,LONG,2025-04-28 10:48:00-04:00,10:48,19422.9,2025-04-28 10:50:00-04:00,10:50,19409.3,19409.3,19456.89,SL,-13.59602921,-1.0,,,
2025-04-29,LONG,2025-04-29 09:52:00-04:00,9:52,19407.89,2025-04-29 09:55:00-04:00,9:55,19394.3,19394.3,19441.85,SL,-13.58552226,-1.0,,jolts,
2025-04-29,LONG,2025-04-29 10:58:00-04:00,10:58,19485.62,2025-04-29 11:04:00-04:00,11:04,19471.98,19471.98,19519.72,SL,-13.63993519,-1.0,,jolts,
2025-04-30,SHORT,2025-04-30 09:44:00-04:00,9:44,19068.08,2025-04-30 09:47:00-04:00,9:47,19081.43,19081.43,19034.71,SL,-13.34765662,-1.0,pce,,
2025-04-30,LONG,2025-04-30 10:28:00-04:00,10:28,19182.12,2025-04-30 10:30:00-04:00,10:30,19215.68,19168.69,19215.68,TP,33.56870206,2.5,pce,,
2025-05-01,SHORT,2025-05-01 09:43:00-04:00,9:43,19813.78,2025-05-01 09:44:00-04:00,9:44,19827.65,19827.65,19779.11,SL,-13.86964913,-1.0,apmi1,jolts,
2025-05-01,LONG,2025-05-01 10:30:00-04:00,10:30,19893.21,2025-05-01 10:32:00-04:00,10:32,19879.28,19879.28,19928.02,SL,-13.92524371,-1.0,apmi1,jolts,
2025-05-02,LONG,2025-05-02 10:10:00-04:00,10:10,20035.82,2025-05-02 10:16:00-04:00,10:16,20070.88,20021.79,20070.88,TP,35.06268283,2.5,,,adp-nfp
2025-05-05,LONG,2025-05-05 09:33:00-04:00,9:33,19920.87,2025-05-05 09:37:00-04:00,9:37,19955.73,19906.93,19955.73,TP,34.86152807,2.5,,,
2025-05-05,SHORT,2025-05-05 10:36:00-04:00,10:36,19940.16,2025-05-05 10:37:00-04:00,10:37,19954.12,19954.12,19905.26,SL,-13.95811163,-1.0,,,
2025-05-05,LONG,2025-05-05 10:59:00-04:00,10:59,20012.91,2025-05-05 11:06:00-04:00,11:06,19998.9,19998.9,20047.93,SL,-14.00903558,-1.0,,,
2025-05-06,LONG,2025-05-06 09:42:00-04:00,9:42,19761.68,2025-05-06 09:46:00-04:00,9:46,19747.85,19747.85,19796.27,SL,-13.83317841,-1.0,,,
2025-05-06,LONG,2025-05-06 10:24:00-04:00,10:24,19797.0,2025-05-06 10:34:00-04:00,10:34,19831.65,19783.14,19831.65,TP,34.64475314,2.5,,,
2025-05-07,SHORT,2025-05-07 09:39:00-04:00,9:39,19799.27,2025-05-07 09:40:00-04:00,9:40,19813.13,19813.13,19764.62,SL,-13.85948907,-1.0,,,
2025-05-07,LONG,2025-05-07 10:12:00-04:00,10:12,19858.44,2025-05-07 10:31:00-04:00,10:31,19893.19,19844.53,19893.19,TP,34.75226185,2.5,,,
2025-05-07,SHORT,2025-05-07 10:58:00-04:00,10:58,19767.28,2025-05-07 11:01:00-04:00,11:01,19732.68,19781.11,19732.68,TP,34.59273416,2.5,,,
2025-05-08,SHORT,2025-05-08 09:36:00-04:00,9:36,20048.94,2025-05-08 09:48:00-04:00,9:48,20013.85,20062.97,20013.85,TP,35.08563893,2.5,,,
2025-05-08,SHORT,2025-05-08 10:14:00-04:00,10:14,19970.54,2025-05-08 10:18:00-04:00,10:18,19984.52,19984.52,19935.59,SL,-13.97937884,-1.0,,,
2025-05-08,SHORT,2025-05-08 10:50:00-04:00,10:50,19970.8,2025-05-08 10:51:00-04:00,10:51,19984.78,19984.78,19935.85,SL,-13.97956184,-1.0,,,
2025-05-09,SHORT,2025-05-09 10:30:00-04:00,10:30,20067.11,2025-05-09 10:35:00-04:00,10:35,20031.99,20081.15,20031.99,TP,35.11743417,2.5,,,fomc-m
2025-05-12,SHORT,2025-05-12 09:40:00-04:00,9:40,20713.13,2025-05-12 09:42:00-04:00,9:42,20676.88,20727.63,20676.88,TP,36.24797052,2.5,,,
2025-05-12,LONG,2025-05-12 10:18:00-04:00,10:18,20750.81,2025-05-12 10:19:00-04:00,10:19,20736.29,20736.29,20787.13,SL,-14.52556994,-1.0,,,
2025-05-12,SHORT,2025-05-12 10:33:00-04:00,10:33,20642.87,2025-05-12 10:39:00-04:00,10:39,20657.32,20657.32,20606.75,SL,-14.450012,-1.0,,,
2025-05-13,LONG,2025-05-13 09:42:00-04:00,9:42,20982.41,2025-05-13 09:43:00-04:00,9:43,20967.72,20967.72,21019.13,SL,-14.68768643,-1.0,,,
2025-05-13,LONG,2025-05-13 10:58:00-04:00,10:58,21161.67,2025-05-13 11:26:00-04:00,11:26,21198.7,21146.85,21198.7,TP,37.03291879,2.5,,,
2025-05-14,LONG,2025-05-14 09:38:00-04:00,9:38,21302.54,2025-05-14 09:40:00-04:00,9:40,21287.63,21287.63,21339.82,SL,-14.91177656,-1.0,,,
2025-05-14,SHORT,2025-05-14 09:58:00-04:00,9:58,21216.0,2025-05-14 09:59:00-04:00,9:59,21230.86,21230.86,21178.88,SL,-14.85120325,-1.0,,,
2025-05-14,LONG,2025-05-14 10:30:00-04:00,10:30,21262.27,2025-05-14 10:34:00-04:00,10:34,21247.39,21247.39,21299.48,SL,-14.88359135,-1.0,,,
2025-05-15,LONG,2025-05-15 10:08:00-04:00,10:08,21238.8,2025-05-15 10:09:00-04:00,10:09,21223.93,21223.93,21275.97,SL,-14.86715993,-1.0,,,
2025-05-15,SHORT,2025-05-15 10:37:00-04:00,10:37,21187.17,2025-05-15 10:40:00-04:00,10:40,21202.0,21202.0,21150.09,SL,-14.8310166,-1.0,,,
2025-05-16,SHORT,2025-05-16 09:38:00-04:00,9:38,21338.94,2025-05-16 09:39:00-04:00,9:39,21353.88,21353.88,21301.6,SL,-14.93725816,-1.0,fed-chair-s,,
2025-05-16,SHORT,2025-05-16 10:38:00-04:00,10:38,21306.15,2025-05-16 10:43:00-04:00,10:43,21268.87,21321.07,21268.87,TP,37.28577123,2.5,fed-chair-s,,
2025-05-19,LONG,2025-05-19 09:36:00-04:00,9:36,21172.06,2025-05-19 09:37:00-04:00,9:37,21209.11,21157.24,21209.11,TP,37.05110002,2.5,,,
2025-05-19,SHORT,2025-05-19 10:58:00-04:00,10:58,21318.32,2025-05-19 11:02:00-04:00,11:02,21333.24,21333.24,21281.01,SL,-14.92282346,-1.0,,,
2025-05-20,SHORT,2025-05-20 09:51:00-04:00,9:51,21304.7,2025-05-20 09:52:00-04:00,9:52,21319.61,21319.61,21267.42,SL,-14.9132895,-1.0,,,
2025-05-20,LONG,2025-05-20 10:43:00-04:00,10:43,21359.73,2025-05-20 10:57:00-04:00,10:57,21344.77,21344.77,21397.1,SL,-14.95180781,-1.0,,,
2025-05-21,LONG,2025-05-21 09:40:00-04:00,9:40,21258.85,2025-05-21 09:44:00-04:00,9:44,21296.05,21243.96,21296.05,TP,37.20298,2.5,,,
2025-05-22,LONG,2025-05-22 10:03:00-04:00,10:03,21220.52,2025-05-22 10:07:00-04:00,10:07,21257.66,21205.67,21257.66,TP,37.13591718,2.5,,,
2025-05-22,SHORT,2025-05-22 10:58:00-04:00,10:58,21119.59,2025-05-22 10:59:00-04:00,10:59,21134.37,21134.37,21082.63,SL,-14.7837104,-1.0,,,
2025-05-23,LONG,2025-05-23 09:38:00-04:00,9:38,20862.13,2025-05-23 09:40:00-04:00,9:40,20847.53,20847.53,20898.64,SL,-14.6034904,-1.0,apmi9,epmi9,
2025-05-23,LONG,2025-05-23 10:08:00-04:00,10:08,20872.15,2025-05-23 10:12:00-04:00,10:12,20908.68,20857.54,20908.68,TP,36.5262624,2.5,apmi9,epmi9,
2025-05-26,LONG,2025-05-26 09:40:00-04:00,9:40,21239.28,2025-05-26 09:54:00-04:00,9:54,21224.41,21224.41,21276.45,SL,-14.86749715,-1.0,,,
2025-05-26,SHORT,2025-05-26 10:08:00-04:00,10:08,21211.88,2025-05-26 10:56:00-04:00,10:56,21174.75,21226.72,21174.75,TP,37.12078201,2.5,,,
2025-05-27,SHORT,2025-05-27 09:38:00-04:00,9:38,21164.82,2025-05-27 09:40:00-04:00,9:40,21179.64,21179.64,21127.79,SL,-14.81537674,-1.0,,,
2025-05-27,LONG,2025-05-27 10:00:00-04:00,10:00,21238.87,2025-05-27 10:02:00-04:00,10:02,21276.03,21224.0,21276.03,TP,37.16801597,2.5,,,
2025-05-28,LONG,2025-05-28 09:43:00-04:00,9:43,21491.16,2025-05-28 09:45:00-04:00,9:45,21476.12,21476.12,21528.77,SL,-15.04381468,-1.0,,,
2025-05-28,SHORT,2025-05-28 09:58:00-04:00,9:58,21424.29,2025-05-28 10:22:00-04:00,10:22,21386.8,21439.29,21386.8,TP,37.49250924,2.5,,,
2025-05-29,SHORT,2025-05-29 09:41:00-04:00,9:41,21518.34,2025-05-29 09:44:00-04:00,9:44,21480.68,21533.4,21480.68,TP,37.65708962,2.5,,jolts,
